Term,pmi,freq_pos,freq_neg,VAD original,VAD extended,valence,arousal,dominance,frequency
friends,-1.106,4229,183752,1,1,0.929,0.51,0.625,187981
sexist,-1.106,8,390,1,1,0.255,0.798,0.411,398
motherfucker,-1.107,17,782,1,1,0.122,0.827,0.351,799
credibility,-1.107,3,173,1,1,0.875,0.427,0.809,176
structural,-1.107,1,86,1,1,0.582,0.425,0.69,87
diagram,-1.107,1,86,1,1,0.562,0.357,0.445,87
upbeat,-1.109,6,304,1,1,0.878,0.531,0.802,310
downer,-1.109,4,217,1,1,0.12,0.594,0.226,221
emo,-1.109,59,2615,1,1,0.354,0.314,0.226,2674
crook,-1.111,2,130,1,1,0.171,0.765,0.55,132
rabbit,-1.111,39,1746,1,1,0.685,0.33,0.241,1785
diamond,-1.111,33,1484,1,1,0.91,0.606,0.769,1517
island,-1.112,629,27541,1,1,0.745,0.347,0.432,28170
sexy,-1.114,107,4732,1,1,0.865,0.945,0.802,4839
pout,-1.115,5,262,1,1,0.458,0.354,0.202,267
vile,-1.115,18,832,1,1,0.083,0.537,0.553,850
spotted,-1.116,23,1052,1,1,0.354,0.472,0.295,1075
boring,-1.118,276,12185,1,1,0.194,0.217,0.125,12461
bumblebee,-1.118,0,43,1,1,0.469,0.493,0.321,43
moo,-1.118,2,131,1,1,0.438,0.355,0.3,133
immature,-1.118,13,615,1,1,0.114,0.5,0.2,628
derogatory,-1.118,0,43,1,1,0.122,0.58,0.404,43
bracket,-1.118,1,87,1,1,0.49,0.35,0.682,88
reinstall,-1.118,0,43,1,1,0.458,0.5,0.745,43
televised,-1.118,0,43,1,1,0.625,0.519,0.518,43
rave,-1.118,6,307,1,1,0.49,0.637,0.42,313
firefly,-1.118,1,87,1,1,0.622,0.41,0.363,88
bogus,-1.118,1,87,1,1,0.219,0.353,0.144,88
dorky,-1.118,1,87,1,1,0.302,0.48,0.39,88
recruitment,-1.118,1,87,1,1,0.479,0.645,0.591,88
gaggle,-1.118,0,43,1,1,0.542,0.529,0.664,43
dolphin,-1.118,3,175,1,1,0.776,0.35,0.414,178
boob,-1.124,3,176,1,1,0.694,0.6,0.392,179
bye,-1.124,149,6639,1,1,0.375,0.398,0.321,6788
download,-1.125,25,1150,1,1,0.602,0.49,0.503,1175
hopelessness,-1.127,26,1197,1,1,0.052,0.402,0.223,1223
creepy,-1.128,52,2353,1,1,0.125,0.861,0.373,2405
con,-1.128,37,1687,1,1,0.255,0.736,0.427,1724
tipsy,-1.128,8,399,1,1,0.51,0.625,0.57,407
fax,-1.13,1,88,1,1,0.406,0.368,0.304,89
swoop,-1.13,1,88,1,1,0.479,0.618,0.446,89
snap,-1.13,67,3027,1,1,0.344,0.517,0.352,3094
breakup,-1.131,21,979,1,1,0.25,0.72,0.357,1000
server,-1.132,22,1025,1,1,0.656,0.356,0.536,1047
uneventful,-1.133,2,133,1,1,0.51,0.343,0.41,135
unappreciated,-1.136,12,581,1,1,0.143,0.431,0.209,593
sex,-1.136,543,24363,1,1,0.803,0.939,0.704,24906
apex,-1.137,10,492,1,1,0.57,0.433,0.418,502
schmuck,-1.141,0,44,1,1,0.363,0.412,0.375,44
liar,-1.141,28,1304,1,1,0.042,0.606,0.339,1332
guacamole,-1.141,0,44,1,1,0.684,0.317,0.282,44
alto,-1.141,0,44,1,1,0.656,0.404,0.73,44
armpit,-1.141,0,44,1,1,0.283,0.439,0.25,44
sneeze,-1.141,2,134,1,1,0.271,0.442,0.336,136
vaccine,-1.141,0,44,1,1,0.5,0.52,0.555,44
raving,-1.141,1,89,1,1,0.312,0.764,0.358,90
bouquet,-1.141,3,179,1,1,0.724,0.352,0.306,182
blush,-1.141,4,224,1,1,0.698,0.61,0.445,228
cretins,-1.141,0,44,1,1,0.094,0.741,0.328,44
racetrack,-1.141,0,44,1,1,0.708,0.808,0.624,44
masochism,-1.141,0,44,1,1,0.194,0.845,0.483,44
spleen,-1.141,1,89,1,1,0.448,0.255,0.396,90
pregnancy,-1.141,22,1034,1,1,0.74,0.769,0.569,1056
pie,-1.142,29,1351,1,1,0.88,0.402,0.368,1380
stressed,-1.143,122,5544,1,1,0.167,0.74,0.502,5666
ungrateful,-1.143,10,495,1,1,0.219,0.461,0.275,505
insecurity,-1.145,32,1490,1,1,0.094,0.647,0.35,1522
single,-1.145,1576,71278,1,1,0.291,0.354,0.259,72854
depressing,-1.146,128,5833,1,1,0.146,0.559,0.216,5961
bash,-1.146,33,1537,1,1,0.385,0.546,0.463,1570
sibling,-1.147,22,1040,1,1,0.857,0.34,0.636,1062
dick,-1.148,161,7339,1,1,0.208,0.5,0.462,7500
reunited,-1.148,5,271,1,1,0.708,0.439,0.658,276
damn,-1.149,760,34524,1,1,0.073,0.784,0.431,35284
turtleneck,-1.152,1,90,1,1,0.583,0.398,0.327,91
pouty,-1.152,1,90,1,1,0.333,0.48,0.393,91
penis,-1.152,15,727,1,1,0.354,0.81,0.556,742
uterus,-1.152,1,90,1,1,0.551,0.42,0.51,91
loco,-1.152,1,90,1,1,0.306,0.774,0.226,91
medley,-1.152,1,90,1,1,0.487,0.352,0.4,91
goo,-1.154,4,227,1,1,0.439,0.396,0.312,231
hating,-1.155,62,2875,1,1,0.083,0.82,0.434,2937
bro,-1.155,261,11960,1,1,0.794,0.349,0.684,12221
tucker,-1.157,3,182,1,1,0.475,0.558,0.429,185
prank,-1.157,3,182,1,1,0.571,0.69,0.389,185
hurting,-1.158,97,4487,1,1,0.153,0.778,0.221,4584
demographic,-1.159,4,228,1,1,0.459,0.356,0.594,232
millionaire,-1.16,8,412,1,1,0.917,0.755,0.85,420
fake,-1.162,377,17366,1,1,0.073,0.554,0.268,17743
profile,-1.163,58,2712,1,1,0.689,0.293,0.529,2770
gull,-1.163,0,45,1,1,0.594,0.317,0.378,45
kisser,-1.163,0,45,1,1,0.844,0.682,0.618,45
receptionist,-1.163,0,45,1,1,0.677,0.43,0.385,45
croc,-1.163,0,45,1,1,0.327,0.452,0.451,45
negro,-1.163,2,137,1,1,0.354,0.368,0.461,139
yodel,-1.163,0,45,1,1,0.51,0.454,0.389,45
prevalence,-1.163,0,45,1,1,0.618,0.52,0.815,45
coupe,-1.163,0,45,1,1,0.479,0.46,0.482,45
lesbianism,-1.163,0,45,1,1,0.327,0.725,0.44,45
felt,-1.165,1442,66488,1,1,0.643,0.417,0.566,67930
hearted,-1.165,23,1105,1,1,0.823,0.41,0.805,1128
send,-1.165,315,14567,1,1,0.663,0.48,0.537,14882
lame,-1.165,53,2489,1,1,0.145,0.41,0.217,2542
talk,-1.166,2002,92428,1,1,0.833,0.346,0.594,94430
unfollow,-1.167,14,692,1,1,0.281,0.337,0.293,706
haw,-1.168,3,184,1,1,0.406,0.426,0.431,187
billy,-1.17,25,1204,1,1,0.49,0.397,0.375,1229
bitter,-1.171,238,11088,1,1,0.218,0.627,0.411,11326
pimp,-1.172,4,231,1,1,0.146,0.7,0.536,235
flex,-1.172,18,881,1,1,0.604,0.378,0.33,899
tweet,-1.173,436,20309,1,1,0.659,0.49,0.537,20745
pimple,-1.174,1,92,1,1,0.245,0.37,0.274,93
invalidate,-1.174,1,92,1,1,0.315,0.48,0.397,93
bias,-1.175,25,1209,1,1,0.4,0.37,0.541,1234
broken,-1.175,477,22256,1,1,0.062,0.5,0.293,22733
bigoted,-1.176,4,232,1,1,0.153,0.76,0.462,236
whiny,-1.176,7,372,1,1,0.208,0.548,0.375,379
parody,-1.18,8,420,1,1,0.561,0.651,0.375,428
road,-1.182,559,26246,1,1,0.656,0.404,0.404,26805
fuck,-1.184,1365,64169,1,1,0.198,0.93,0.446,65534
trifling,-1.184,0,46,1,1,0.375,0.418,0.183,46
impairment,-1.184,0,46,1,1,0.17,0.571,0.22,46
palsy,-1.184,0,46,1,1,0.083,0.446,0.221,46
fricking,-1.184,2,140,1,1,0.333,0.642,0.357,142
waddle,-1.184,0,46,1,1,0.49,0.453,0.388,46
impotent,-1.184,2,140,1,1,0.146,0.587,0.333,142
gerbil,-1.184,0,46,1,1,0.453,0.306,0.398,46
parrot,-1.184,3,187,1,1,0.588,0.333,0.292,190
initiative,-1.184,13,657,1,1,0.833,0.615,0.768,670
snuggle,-1.184,20,986,1,1,0.781,0.39,0.35,1006
hit,-1.187,444,20962,1,1,0.235,0.931,0.679,21406
soy,-1.187,6,329,1,1,0.438,0.25,0.286,335
carpenter,-1.189,4,235,1,1,0.521,0.55,0.519,239
waitress,-1.19,6,330,1,1,0.646,0.531,0.352,336
litter,-1.19,6,330,1,1,0.255,0.551,0.11,336
rag,-1.191,2,141,1,1,0.255,0.226,0.18,143
miscarriage,-1.191,2,141,1,1,0.042,0.781,0.312,143
clothe,-1.195,1,94,1,1,0.797,0.33,0.481,95
whipped,-1.195,5,284,1,1,0.198,0.804,0.361,289
skyscraper,-1.195,1,94,1,1,0.622,0.696,0.798,95
rodeo,-1.195,1,94,1,1,0.49,0.676,0.588,95
clap,-1.196,21,1045,1,1,0.779,0.731,0.529,1066
stud,-1.198,2,142,1,1,0.564,0.531,0.509,144
feminism,-1.2,11,572,1,1,0.541,0.57,0.636,583
overreact,-1.2,3,190,1,1,0.306,0.912,0.471,193
hunter,-1.201,50,2435,1,1,0.292,0.817,0.817,2485
smash,-1.201,29,1432,1,1,0.195,0.692,0.53,1461
sum,-1.201,45,2197,1,1,0.792,0.34,0.42,2242
bereavement,-1.201,4,238,1,1,0.265,0.677,0.5,242
mama,-1.202,72,3491,1,1,0.86,0.413,0.728,3563
bang,-1.202,41,2009,1,1,0.265,0.951,0.74,2050
sleepover,-1.203,8,430,1,1,0.815,0.519,0.34,438
slab,-1.205,0,47,1,1,0.398,0.265,0.264,47
ballad,-1.205,10,527,1,1,0.792,0.284,0.424,537
downhearted,-1.205,0,47,1,1,0.119,0.461,0.255,47
mozzarella,-1.205,0,47,1,1,0.653,0.265,0.34,47
lethargic,-1.205,4,239,1,1,0.214,0.245,0.375,243
abrasive,-1.205,0,47,1,1,0.392,0.61,0.593,47
hickey,-1.205,0,47,1,1,0.448,0.529,0.345,47
gimp,-1.205,0,47,1,1,0.469,0.442,0.342,47
roundabout,-1.205,1,95,1,1,0.49,0.425,0.495,96
democrat,-1.207,11,576,1,1,0.582,0.4,0.755,587
xmas,-1.209,50,2455,1,1,0.906,0.717,0.615,2505
payment,-1.21,4,240,1,1,0.629,0.452,0.643,244
messy,-1.21,47,2313,1,1,0.26,0.635,0.14,2360
targeting,-1.211,3,192,1,1,0.51,0.42,0.58,195
dial,-1.214,4,241,1,1,0.62,0.427,0.596,245
terrorists,-1.214,4,241,1,1,0.062,0.967,0.688,245
hater,-1.214,11,580,1,1,0.052,0.702,0.422,591
doll,-1.215,24,1211,1,1,0.729,0.321,0.33,1235
velvet,-1.216,23,1163,1,1,0.663,0.226,0.304,1186
pong,-1.216,1,96,1,1,0.5,0.5,0.396,97
teenage,-1.216,30,1503,1,1,0.667,0.673,0.558,1533
grandma,-1.217,42,2086,1,1,0.796,0.208,0.491,2128
mum,-1.219,80,3941,1,1,0.802,0.317,0.698,4021
guy,-1.221,562,27438,1,1,0.583,0.367,0.546,28000
voodoo,-1.221,3,194,1,1,0.188,0.6,0.453,197
reported,-1.221,12,633,1,1,0.418,0.442,0.567,645
shoe,-1.224,10,537,1,1,0.517,0.225,0.288,547
terribly,-1.225,41,2054,1,1,0.061,0.731,0.43,2095
finder,-1.226,0,48,1,1,0.36,0.55,0.63,48
eighteen,-1.226,3,195,1,1,0.523,0.34,0.404,198
mutilated,-1.226,0,48,1,1,0.041,0.841,0.356,48
dole,-1.226,0,48,1,1,0.448,0.402,0.348,48
xenophobia,-1.226,0,48,1,1,0.156,0.771,0.5,48
tripe,-1.226,0,48,1,1,0.312,0.361,0.438,48
cellmate,-1.226,1,97,1,1,0.167,0.684,0.349,98
tabby,-1.226,0,48,1,1,0.51,0.426,0.387,48
lunatic,-1.226,5,293,1,1,0.125,0.792,0.442,298
cockroach,-1.226,1,97,1,1,0.188,0.667,0.196,98
electorate,-1.226,0,48,1,1,0.56,0.38,0.696,48
handsome,-1.228,30,1521,1,1,0.89,0.6,0.682,1551
wont,-1.233,142,7054,1,1,0.24,0.343,0.291,7196
ion,-1.234,81,4049,1,1,0.429,0.33,0.408,4130
besties,-1.234,9,493,1,1,0.888,0.509,0.614,502
homophobic,-1.235,10,543,1,1,0.13,0.736,0.464,553
consultant,-1.236,1,98,1,1,0.77,0.344,0.808,99
stinky,-1.241,3,198,1,1,0.092,0.558,0.176,201
hopeless,-1.242,75,3784,1,1,0.094,0.298,0.112,3859
wig,-1.243,6,348,1,1,0.722,0.279,0.18,354
erection,-1.246,0,49,1,1,0.64,0.856,0.695,49
lotion,-1.246,3,199,1,1,0.724,0.261,0.188,202
trampoline,-1.246,0,49,1,1,0.604,0.69,0.391,49
mamma,-1.246,4,249,1,1,0.6,0.358,0.449,253
snoopy,-1.246,0,49,1,1,0.573,0.534,0.291,49
wen,-1.248,19,1001,1,1,0.438,0.431,0.38,1020
virgin,-1.251,53,2712,1,1,0.622,0.433,0.462,2765
escort,-1.251,11,602,1,1,0.729,0.48,0.608,613
sympathy,-1.251,61,3115,1,1,0.827,0.497,0.634,3176
dab,-1.252,6,351,1,1,0.51,0.337,0.34,357
mannequin,-1.253,2,150,1,1,0.427,0.302,0.295,152
coed,-1.256,1,100,1,1,0.469,0.531,0.481,101
reduction,-1.256,1,100,1,1,0.365,0.382,0.24,101
intimidate,-1.256,1,100,1,1,0.21,0.804,0.632,101
snuggles,-1.256,7,403,1,1,0.67,0.34,0.287,410
sitter,-1.256,1,100,1,1,0.656,0.429,0.404,101
horrid,-1.256,7,403,1,1,0.052,0.765,0.419,410
esteem,-1.257,23,1212,1,1,0.745,0.38,0.679,1235
slogan,-1.259,2,151,1,1,0.55,0.216,0.564,153
racist,-1.26,53,2736,1,1,0.061,0.673,0.482,2789
adopt,-1.26,48,2484,1,1,0.694,0.612,0.701,2532
lip,-1.26,20,1064,1,1,0.541,0.348,0.443,1084
boner,-1.26,6,354,1,1,0.344,0.612,0.393,360
stoned,-1.261,10,557,1,1,0.177,0.796,0.375,567
ransom,-1.261,3,202,1,1,0.582,0.8,0.565,205
stalk,-1.262,9,507,1,1,0.436,0.272,0.395,516
scam,-1.265,17,916,1,1,0.042,0.745,0.418,933
alleyway,-1.266,0,50,1,1,0.357,0.471,0.382,50
hinge,-1.266,1,101,1,1,0.458,0.292,0.417,102
squeezing,-1.266,2,152,1,1,0.26,0.598,0.557,154
magpie,-1.266,0,50,1,1,0.5,0.458,0.327,50
mailman,-1.266,0,50,1,1,0.659,0.418,0.462,50
tummy,-1.266,5,305,1,1,0.427,0.365,0.23,310
specialize,-1.266,0,50,1,1,0.776,0.54,0.861,50
kennel,-1.266,1,101,1,1,0.43,0.48,0.406,102
buddy,-1.267,95,4902,1,1,0.884,0.585,0.655,4997
fucking,-1.268,1119,57227,1,1,0.229,0.812,0.39,58346
kiss,-1.269,148,7617,1,1,0.967,0.813,0.63,7765
widow,-1.27,15,818,1,1,0.25,0.45,0.265,833
paste,-1.273,2,153,1,1,0.5,0.556,0.5,155
unopened,-1.273,2,153,1,1,0.542,0.34,0.265,155
llama,-1.273,2,153,1,1,0.49,0.59,0.519,155
highway,-1.274,30,1592,1,1,0.64,0.583,0.425,1622
booty,-1.275,14,771,1,1,0.663,0.587,0.784,785
pan,-1.277,23,1237,1,1,0.734,0.182,0.364,1260
bloodline,-1.279,5,309,1,1,0.51,0.657,0.604,314
granny,-1.284,9,518,1,1,0.796,0.24,0.452,527
reply,-1.285,136,7120,1,1,0.762,0.29,0.596,7256
spank,-1.285,1,103,1,1,0.112,0.882,0.642,104
squeaky,-1.285,0,51,1,1,0.229,0.771,0.367,51
indemnity,-1.285,0,51,1,1,0.47,0.607,0.692,51
mammy,-1.285,0,51,1,1,0.68,0.415,0.436,51
fetish,-1.285,7,415,1,1,0.307,0.706,0.5,422
buck,-1.287,9,520,1,1,0.677,0.577,0.72,529
inactive,-1.29,8,469,1,1,0.271,0.167,0.159,477
army,-1.295,87,4617,1,1,0.417,0.759,0.902,4704
darling,-1.295,65,3463,1,1,0.885,0.37,0.608,3528
hurry,-1.296,39,2100,1,1,0.422,0.735,0.481,2139
lewd,-1.296,6,367,1,1,0.188,0.673,0.412,373
scheme,-1.297,9,525,1,1,0.521,0.269,0.577,534
anon,-1.299,10,579,1,1,0.479,0.354,0.298,589
sperm,-1.3,3,210,1,1,0.396,0.706,0.453,213
castaway,-1.3,11,632,1,1,0.208,0.646,0.422,643
bunny,-1.302,23,1268,1,1,0.74,0.325,0.194,1291
grader,-1.305,2,158,1,1,0.583,0.317,0.42,160
aphrodisiac,-1.305,0,52,1,1,0.75,0.846,0.667,52
yak,-1.305,0,52,1,1,0.469,0.422,0.422,52
autobiographical,-1.305,0,52,1,1,0.909,0.462,0.582,52
nationwide,-1.305,0,52,1,1,0.684,0.217,0.672,52
christmas,-1.305,516,27417,1,1,0.959,0.52,0.741,27933
frustrated,-1.307,55,2975,1,1,0.08,0.651,0.255,3030
tomato,-1.31,6,372,1,1,0.55,0.183,0.275,378
kook,-1.311,2,159,1,1,0.417,0.471,0.398,161
neutron,-1.317,2,160,1,1,0.469,0.44,0.679,162
blowjob,-1.319,3,214,1,1,0.46,0.784,0.387,217
jealous,-1.319,96,5213,1,1,0.173,0.855,0.345,5309
plush,-1.32,5,322,1,1,0.625,0.265,0.318,327
sick,-1.323,373,20189,1,1,0.104,0.431,0.136,20562
overplayed,-1.323,0,53,1,1,0.224,0.798,0.586,53
cougar,-1.323,3,215,1,1,0.438,0.588,0.538,218
hypnotize,-1.323,0,53,1,1,0.469,0.507,0.508,53
flustered,-1.323,1,107,1,1,0.316,0.903,0.283,108
unattractive,-1.323,8,485,1,1,0.177,0.307,0.208,493
bully,-1.329,23,1302,1,1,0.257,0.755,0.564,1325
hee,-1.329,5,325,1,1,0.43,0.433,0.312,330
clout,-1.33,13,760,1,1,0.584,0.636,0.704,773
cashier,-1.331,4,271,1,1,0.615,0.413,0.484,275
meow,-1.331,6,380,1,1,0.51,0.51,0.412,386
combat,-1.331,48,2667,1,1,0.302,0.846,0.833,2715
lettuce,-1.332,1,108,1,1,0.594,0.163,0.291,109
hank,-1.332,9,544,1,1,0.51,0.375,0.339,553
dreadfully,-1.332,1,108,1,1,0.246,0.806,0.306,109
ledger,-1.332,1,108,1,1,0.51,0.362,0.609,109
top,-1.335,542,29662,1,1,0.76,0.4,0.554,30204
teen,-1.335,86,4753,1,1,0.729,0.531,0.568,4839
demented,-1.337,3,218,1,1,0.088,0.787,0.309,221
wiz,-1.342,1,109,1,1,0.467,0.545,0.441,110
mistletoe,-1.342,2,164,1,1,0.542,0.47,0.324,166
uninformed,-1.342,1,109,1,1,0.156,0.37,0.182,110
streamer,-1.345,5,330,1,1,0.615,0.53,0.429,335
fool,-1.345,117,6510,1,1,0.16,0.56,0.148,6627
dam,-1.346,17,993,1,1,0.25,0.553,0.394,1010
smut,-1.348,2,165,1,1,0.357,0.36,0.349,167
childless,-1.348,10,608,1,1,0.31,0.4,0.396,618
cause,-1.35,1187,65883,1,1,0.469,0.373,0.486,67070
mistreated,-1.351,5,332,1,1,0.01,0.792,0.2,337
dweeb,-1.351,1,110,1,1,0.354,0.446,0.327,111
hormonal,-1.351,3,221,1,1,0.5,0.62,0.551,224
hugs,-1.352,93,5224,1,1,0.98,0.422,0.6,5317
prostitute,-1.355,3,222,1,1,0.167,0.86,0.427,225
pothole,-1.36,0,55,1,1,0.344,0.294,0.283,55
toot,-1.36,0,55,1,1,0.5,0.481,0.373,55
flattering,-1.36,0,55,1,1,0.755,0.686,0.5,55
bastard,-1.361,34,1962,1,1,0.094,0.692,0.289,1996
dumb,-1.361,154,8693,1,1,0.188,0.33,0.151,8847
wallet,-1.363,9,561,1,1,0.68,0.432,0.5,570
cheat,-1.365,24,1406,1,1,0.125,0.776,0.4,1430
bulletproof,-1.366,2,168,1,1,0.75,0.721,0.779,170
brighten,-1.366,10,619,1,1,0.76,0.547,0.649,629
balding,-1.368,1,112,1,1,0.302,0.363,0.368,113
mop,-1.368,1,112,1,1,0.396,0.442,0.296,113
reek,-1.368,1,112,1,1,0.177,0.48,0.311,113
fudge,-1.368,1,112,1,1,0.853,0.418,0.407,113
spooky,-1.37,15,904,1,1,0.104,0.858,0.38,919
pedestal,-1.37,6,395,1,1,0.735,0.284,0.579,401
stupid,-1.373,236,13456,1,1,0.133,0.51,0.2,13692
sweetie,-1.377,18,1082,1,1,0.99,0.549,0.56,1100
pickup,-1.377,3,227,1,1,0.561,0.529,0.42,230
firework,-1.377,0,56,1,1,0.786,0.904,0.593,56
caller,-1.377,1,113,1,1,0.646,0.615,0.472,114
nursing,-1.378,15,912,1,1,0.552,0.549,0.653,927
curved,-1.381,4,285,1,1,0.542,0.407,0.337,289
teens,-1.383,56,3268,1,1,0.653,0.66,0.44,3324
twitch,-1.385,18,1090,1,1,0.51,0.74,0.548,1108
euro,-1.386,3,229,1,1,0.68,0.441,0.521,232
dehydrated,-1.386,1,114,1,1,0.31,0.685,0.212,115
obese,-1.386,5,344,1,1,0.133,0.427,0.25,349
crying,-1.386,364,20996,1,1,0.153,0.704,0.208,21360
bean,-1.388,24,1439,1,1,0.667,0.269,0.264,1463
candy,-1.388,26,1555,1,1,0.93,0.425,0.384,1581
queer,-1.39,27,1616,1,1,0.286,0.61,0.304,1643
avenue,-1.393,22,1331,1,1,0.677,0.36,0.377,1353
analyst,-1.395,0,57,1,1,0.604,0.415,0.755,57
bomber,-1.395,1,115,1,1,0.125,0.837,0.81,116
robotics,-1.395,0,57,1,1,0.592,0.6,0.763,57
feel,-1.398,7980,464320,1,1,0.802,0.602,0.596,472300
tired,-1.398,818,47675,1,1,0.125,0.317,0.191,48493
vibrator,-1.402,4,291,1,1,0.479,0.798,0.5,295
twat,-1.405,9,585,1,1,0.292,0.459,0.404,594
suicidal,-1.407,48,2876,1,1,0.021,0.867,0.382,2924
pony,-1.41,7,470,1,1,0.812,0.413,0.315,477
postal,-1.412,0,58,1,1,0.765,0.245,0.411,58
verified,-1.412,1,117,1,1,0.781,0.367,0.677,118
midland,-1.412,1,117,1,1,0.521,0.402,0.456,118
douchebags,-1.412,0,58,1,1,0.327,0.587,0.366,58
kitten,-1.412,22,1356,1,1,0.816,0.343,0.26,1378
congressman,-1.412,0,58,1,1,0.438,0.471,0.877,58
unfulfilled,-1.413,10,649,1,1,0.184,0.426,0.268,659
chick,-1.414,25,1536,1,1,0.771,0.602,0.387,1561
hetero,-1.417,2,177,1,1,0.589,0.405,0.435,179
gaga,-1.419,8,534,1,1,0.479,0.396,0.26,542
hook,-1.42,25,1546,1,1,0.418,0.444,0.395,1571
accounts,-1.421,44,2678,1,1,0.592,0.34,0.471,2722
titty,-1.422,4,297,1,1,0.561,0.548,0.294,301
bestfriends,-1.422,7,476,1,1,0.934,0.662,0.647,483
pussy,-1.428,70,4255,1,1,0.323,0.759,0.409,4325
retarded,-1.441,7,485,1,1,0.302,0.462,0.161,492
homesick,-1.443,18,1156,1,1,0.436,0.304,0.347,1174
rawr,-1.445,0,60,1,1,0.457,0.635,0.406,60
chipmunk,-1.445,0,60,1,1,0.573,0.562,0.409,60
hangry,-1.445,0,60,1,1,0.219,0.794,0.279,60
unsupported,-1.453,1,122,1,1,0.26,0.45,0.221,123
volunteer,-1.455,21,1354,1,1,0.888,0.422,0.596,1375
brad,-1.457,3,246,1,1,0.49,0.385,0.402,249
whore,-1.458,22,1420,1,1,0.135,0.88,0.333,1442
cleavage,-1.461,0,61,1,1,0.542,0.602,0.454,61
angry,-1.467,193,12099,1,1,0.122,0.83,0.604,12292
text,-1.468,217,13600,1,1,0.604,0.157,0.402,13817
sock,-1.468,11,748,1,1,0.5,0.167,0.29,759
account,-1.469,160,10061,1,1,0.531,0.347,0.472,10221
bile,-1.469,1,124,1,1,0.157,0.461,0.324,125
seventeen,-1.47,22,1437,1,1,0.585,0.296,0.321,1459
tackle,-1.472,29,1878,1,1,0.365,0.686,0.569,1907
discord,-1.473,46,2946,1,1,0.115,0.882,0.465,2992
fussy,-1.477,0,62,1,1,0.417,0.643,0.519,62
hamburger,-1.477,0,62,1,1,0.809,0.551,0.387,62
shanghai,-1.477,0,62,1,1,0.551,0.45,0.509,62
frisbee,-1.477,0,62,1,1,0.706,0.543,0.364,62
kidney,-1.481,3,252,1,1,0.448,0.363,0.38,255
poor,-1.483,287,18237,1,1,0.156,0.358,0.087,18524
erotica,-1.485,1,126,1,1,0.781,0.87,0.579,127
ballroom,-1.489,3,254,1,1,0.847,0.635,0.448,257
sup,-1.493,3,255,1,1,0.551,0.358,0.385,258
sappy,-1.493,6,447,1,1,0.583,0.469,0.33,453
punctuation,-1.493,0,63,1,1,0.561,0.385,0.592,63
bout,-1.497,159,10278,1,1,0.208,0.808,0.679,10437
grandpa,-1.498,11,771,1,1,0.806,0.296,0.466,782
hotline,-1.502,4,322,1,1,0.592,0.565,0.663,326
atheist,-1.502,4,322,1,1,0.225,0.447,0.377,326
spinster,-1.505,7,517,1,1,0.357,0.368,0.345,524
cam,-1.506,19,1295,1,1,0.448,0.363,0.355,1314
homely,-1.509,2,194,1,1,0.745,0.157,0.399,196
weenie,-1.509,0,64,1,1,0.406,0.451,0.284,64
shutup,-1.516,1,130,1,1,0.333,0.56,0.491,131
reduce,-1.518,26,1771,1,1,0.219,0.304,0.336,1797
complain,-1.521,100,6644,1,1,0.143,0.682,0.36,6744
enlist,-1.524,1,131,1,1,0.51,0.37,0.483,132
dodger,-1.524,0,65,1,1,0.427,0.454,0.49,65
hangout,-1.524,48,3233,1,1,0.573,0.5,0.462,3281
jingle,-1.524,1,131,1,1,0.635,0.5,0.424,132
moron,-1.525,11,792,1,1,0.133,0.587,0.183,803
worthless,-1.529,45,3050,1,1,0.083,0.42,0.153,3095
gaping,-1.529,2,198,1,1,0.408,0.668,0.242,200
stuffing,-1.531,1,132,1,1,0.417,0.324,0.304,133
slide,-1.534,38,2599,1,1,0.615,0.435,0.432,2637
teeny,-1.539,2,200,1,1,0.427,0.418,0.216,202
fucktard,-1.539,0,66,1,1,0.214,0.643,0.364,66
ex,-1.543,103,6994,1,1,0.25,0.52,0.306,7097
flirty,-1.544,2,201,1,1,0.714,0.721,0.491,203
republican,-1.544,11,807,1,1,0.398,0.551,0.664,818
drunk,-1.551,171,11662,1,1,0.194,0.8,0.25,11833
friendless,-1.552,33,2308,1,1,0.102,0.36,0.204,2341
feeling,-1.553,3139,213462,1,1,0.806,0.329,0.531,216601
coalition,-1.554,0,67,1,1,0.49,0.73,0.673,67
crush,-1.559,81,5607,1,1,0.271,0.676,0.582,5688
hateful,-1.56,24,1709,1,1,0.071,0.819,0.43,1733
babe,-1.567,56,3926,1,1,0.86,0.536,0.424,3982
fucker,-1.567,14,1033,1,1,0.094,0.788,0.357,1047
amino,-1.568,0,68,1,1,0.551,0.402,0.433,68
buttercup,-1.568,0,68,1,1,0.562,0.482,0.422,68
nonce,-1.568,1,137,1,1,0.422,0.37,0.377,138
soppy,-1.568,0,68,1,1,0.51,0.355,0.297,68
spoil,-1.571,40,2835,1,1,0.146,0.723,0.328,2875
stfu,-1.571,24,1729,1,1,0.292,0.5,0.39,1753
untrue,-1.574,9,693,1,1,0.031,0.5,0.188,702
funding,-1.577,7,556,1,1,0.729,0.48,0.827,563
skinny,-1.583,11,839,1,1,0.333,0.333,0.298,850
guinea,-1.583,7,559,1,1,0.521,0.44,0.396,566
desperate,-1.587,193,13635,1,1,0.083,0.842,0.337,13828
slut,-1.589,11,844,1,1,0.071,0.808,0.309,855
broke,-1.595,249,17716,1,1,0.245,0.59,0.37,17965
beta,-1.595,9,708,1,1,0.71,0.37,0.439,717
