Term,pmi,freq_pos,freq_neg,VAD original,VAD extended,valence,arousal,dominance,frequency
doctor,-0.823,84,3451,1,1,0.7,0.531,0.861,3535
brokenhearted,-0.824,2,121,1,1,0.13,0.598,0.227,123
faze,-0.824,2,121,1,1,0.417,0.515,0.382,123
mess,-0.825,186,7612,1,1,0.143,0.843,0.273,7798
judged,-0.826,38,1588,1,1,0.281,0.686,0.722,1626
panicked,-0.826,7,325,1,1,0.1,0.949,0.26,332
breakdown,-0.827,59,2445,1,1,0.365,0.423,0.361,2504
domestic,-0.827,34,1427,1,1,0.729,0.327,0.5,1461
alleged,-0.827,4,203,1,1,0.365,0.522,0.52,207
gum,-0.827,4,203,1,1,0.573,0.227,0.213,207
ungrateful,-0.83,10,449,1,1,0.219,0.461,0.275,459
rocker,-0.832,0,40,1,1,0.615,0.704,0.625,40
victimized,-0.832,3,163,1,1,0.115,0.644,0.273,166
qualified,-0.832,8,368,1,1,0.76,0.52,0.815,376
broccoli,-0.832,1,81,1,1,0.469,0.2,0.283,82
toad,-0.832,1,81,1,1,0.302,0.452,0.196,82
mouthpiece,-0.832,0,40,1,1,0.573,0.346,0.393,40
silverware,-0.832,0,40,1,1,0.663,0.365,0.409,40
qualifications,-0.832,1,81,1,1,0.776,0.576,0.75,82
kanji,-0.832,0,40,1,1,0.51,0.413,0.425,40
export,-0.832,0,40,1,1,0.567,0.661,0.755,40
therapist,-0.834,61,2546,1,1,0.468,0.43,0.679,2607
government,-0.834,105,4354,1,1,0.427,0.53,0.85,4459
volunteers,-0.835,10,451,1,1,0.82,0.448,0.63,461
fake,-0.835,377,15537,1,1,0.073,0.554,0.268,15914
racism,-0.835,27,1150,1,1,0.122,0.673,0.487,1177
equality,-0.837,14,617,1,1,0.898,0.305,0.716,631
honey,-0.838,97,4039,1,1,0.92,0.431,0.51,4136
nightmares,-0.838,37,1566,1,1,0.082,0.942,0.448,1603
sister,-0.839,327,13534,1,1,0.916,0.324,0.562,13861
bankruptcy,-0.84,2,123,1,1,0.01,0.696,0.209,125
frustrates,-0.84,2,123,1,1,0.146,0.653,0.34,125
chin,-0.84,35,1487,1,1,0.571,0.31,0.269,1522
knowing,-0.841,664,27509,1,1,0.833,0.353,0.658,28173
less,-0.842,1283,53168,1,1,0.265,0.24,0.115,54451
moan,-0.844,12,538,1,1,0.357,0.735,0.352,550
pal,-0.844,36,1534,1,1,0.812,0.426,0.596,1570
firearm,-0.845,1,82,1,1,0.086,0.943,0.864,83
discharge,-0.845,1,82,1,1,0.427,0.538,0.578,83
ankle,-0.845,5,248,1,1,0.5,0.274,0.234,253
hang,-0.845,418,17389,1,1,0.323,0.529,0.446,17807
breakup,-0.846,21,913,1,1,0.25,0.72,0.357,934
clinic,-0.848,10,457,1,1,0.469,0.439,0.6,467
chairman,-0.849,2,124,1,1,0.656,0.567,0.933,126
testify,-0.849,5,249,1,1,0.521,0.65,0.741,254
parent,-0.849,81,3419,1,1,0.812,0.357,0.86,3500
notification,-0.851,8,375,1,1,0.604,0.461,0.671,383
streamer,-0.853,5,250,1,1,0.615,0.53,0.429,255
biased,-0.853,11,501,1,1,0.271,0.302,0.368,512
daughter,-0.853,183,7701,1,1,0.908,0.415,0.455,7884
abuse,-0.854,132,5570,1,1,0.071,0.873,0.469,5702
applaud,-0.854,10,460,1,1,0.865,0.824,0.464,470
hurt,-0.855,680,28569,1,1,0.062,0.773,0.291,29249
gay,-0.856,149,6294,1,1,0.388,0.587,0.429,6443
fess,-0.856,0,41,1,1,0.395,0.42,0.37,41
ibuprofen,-0.856,0,41,1,1,0.448,0.427,0.504,41
chrome,-0.856,3,167,1,1,0.582,0.373,0.421,170
deputy,-0.856,2,125,1,1,0.429,0.53,0.787,127
candidacy,-0.856,0,41,1,1,0.49,0.657,0.696,41
constituents,-0.856,5,251,1,1,0.573,0.414,0.833,256
runny,-0.856,0,41,1,1,0.54,0.439,0.325,41
hooker,-0.856,1,83,1,1,0.214,0.889,0.373,84
chopper,-0.856,0,41,1,1,0.594,0.56,0.509,41
outlast,-0.856,0,41,1,1,0.62,0.786,0.685,41
seatbelt,-0.856,0,41,1,1,0.656,0.314,0.726,41
discriminating,-0.856,0,41,1,1,0.16,0.783,0.462,41
bile,-0.856,1,83,1,1,0.157,0.461,0.324,84
hating,-0.858,62,2648,1,1,0.083,0.82,0.434,2710
turkey,-0.858,18,798,1,1,0.634,0.245,0.247,816
democracy,-0.858,36,1555,1,1,0.68,0.5,0.84,1591
depression,-0.86,727,30679,1,1,0.031,0.52,0.232,31406
landlord,-0.86,5,252,1,1,0.684,0.5,0.858,257
merry,-0.861,105,4469,1,1,0.979,0.731,0.764,4574
funds,-0.861,10,463,1,1,0.633,0.33,0.461,473
representation,-0.861,20,885,1,1,0.677,0.542,0.75,905
charger,-0.861,4,210,1,1,0.531,0.418,0.545,214
devastated,-0.863,18,802,1,1,0.12,0.544,0.264,820
resources,-0.863,57,2452,1,1,0.604,0.348,0.627,2509
xmas,-0.863,50,2156,1,1,0.906,0.717,0.615,2206
agoraphobia,-0.864,2,126,1,1,0.127,0.712,0.438,128
paycheck,-0.864,8,380,1,1,0.896,0.63,0.652,388
fat,-0.865,78,3345,1,1,0.198,0.353,0.237,3423
retarded,-0.865,7,338,1,1,0.302,0.462,0.161,345
coaster,-0.866,11,508,1,1,0.612,0.788,0.627,519
regime,-0.867,10,466,1,1,0.29,0.668,0.773,476
incase,-0.867,10,466,1,1,0.58,0.196,0.365,476
pipeline,-0.868,1,84,1,1,0.479,0.337,0.411,85
stinky,-0.868,3,169,1,1,0.092,0.558,0.176,172
insulin,-0.868,1,84,1,1,0.429,0.472,0.375,85
professionalism,-0.868,1,84,1,1,0.781,0.541,0.944,85
emergency,-0.871,28,1235,1,1,0.2,0.9,0.571,1263
disposable,-0.872,5,255,1,1,0.271,0.439,0.25,260
juggling,-0.872,2,127,1,1,0.562,0.874,0.346,129
cook,-0.873,112,4824,1,1,0.847,0.5,0.412,4936
loser,-0.873,57,2476,1,1,0.083,0.51,0.155,2533
illegal,-0.874,25,1110,1,1,0.061,0.787,0.337,1135
ted,-0.874,42,1837,1,1,0.712,0.453,0.336,1879
suffering,-0.874,459,19662,1,1,0.02,0.719,0.235,20121
care,-0.874,1679,71816,1,1,0.729,0.37,0.5,73495
venue,-0.876,11,513,1,1,0.727,0.316,0.395,524
journalism,-0.877,8,385,1,1,0.622,0.5,0.684,393
holding,-0.879,200,8630,1,1,0.6,0.385,0.67,8830
fundamentalist,-0.88,0,42,1,1,0.49,0.43,0.759,42
fiancee,-0.88,1,85,1,1,0.959,0.626,0.556,86
immorality,-0.88,0,42,1,1,0.188,0.689,0.315,42
reschedule,-0.88,0,42,1,1,0.438,0.422,0.537,42
inefficient,-0.88,0,42,1,1,0.19,0.46,0.173,42
palsy,-0.88,0,42,1,1,0.083,0.446,0.221,42
politician,-0.88,12,558,1,1,0.323,0.551,0.863,570
prevalence,-0.88,0,42,1,1,0.618,0.52,0.815,42
trainee,-0.88,2,128,1,1,0.627,0.408,0.352,130
culpable,-0.88,0,42,1,1,0.14,0.7,0.319,42
colon,-0.88,1,85,1,1,0.449,0.394,0.384,86
reputable,-0.88,0,42,1,1,0.781,0.462,0.919,42
canton,-0.88,0,42,1,1,0.542,0.472,0.536,42
genetics,-0.88,1,85,1,1,0.552,0.46,0.574,86
department,-0.881,26,1161,1,1,0.708,0.358,0.642,1187
telling,-0.884,331,14333,1,1,0.719,0.441,0.527,14664
hangout,-0.884,48,2115,1,1,0.573,0.5,0.462,2163
wallet,-0.885,9,431,1,1,0.68,0.432,0.5,440
vet,-0.886,19,864,1,1,0.531,0.4,0.644,883
ketchup,-0.888,5,259,1,1,0.653,0.338,0.282,264
literally,-0.888,861,37368,1,1,0.571,0.353,0.673,38229
ballot,-0.89,8,390,1,1,0.521,0.361,0.358,398
hopeless,-0.89,75,3301,1,1,0.094,0.298,0.112,3376
polling,-0.892,3,173,1,1,0.448,0.598,0.602,176
premature,-0.892,1,86,1,1,0.281,0.416,0.277,87
whipped,-0.892,5,260,1,1,0.198,0.804,0.361,265
professional,-0.892,66,2916,1,1,0.833,0.447,0.943,2982
defending,-0.893,19,870,1,1,0.604,0.871,0.812,889
cry,-0.893,818,35671,1,1,0.133,0.627,0.255,36489
perk,-0.893,8,391,1,1,0.903,0.519,0.682,399
meow,-0.893,6,304,1,1,0.51,0.51,0.412,310
rave,-0.893,6,304,1,1,0.49,0.637,0.42,310
despicable,-0.894,9,435,1,1,0.146,0.71,0.255,444
cheer,-0.894,103,4535,1,1,0.938,0.784,0.845,4638
zip,-0.894,7,348,1,1,0.487,0.368,0.422,355
rough,-0.895,140,6152,1,1,0.406,0.794,0.632,6292
allegation,-0.895,2,130,1,1,0.578,0.578,0.608,132
suck,-0.898,157,6918,1,1,0.344,0.706,0.377,7075
police,-0.899,72,3198,1,1,0.458,0.77,0.83,3270
bully,-0.899,23,1051,1,1,0.257,0.755,0.564,1074
disability,-0.9,19,876,1,1,0.073,0.482,0.173,895
troops,-0.9,8,394,1,1,0.385,0.718,0.804,402
dental,-0.903,3,175,1,1,0.573,0.404,0.463,178
aneurysm,-0.903,0,43,1,1,0.115,0.69,0.536,43
canned,-0.903,2,131,1,1,0.398,0.357,0.298,133
debacle,-0.903,2,131,1,1,0.156,0.606,0.266,133
amnesty,-0.903,0,43,1,1,0.551,0.451,0.814,43
humbug,-0.903,0,43,1,1,0.219,0.622,0.456,43
dak,-0.903,0,43,1,1,0.51,0.417,0.424,43
felon,-0.903,0,43,1,1,0.111,0.898,0.455,43
bacteria,-0.903,2,131,1,1,0.177,0.553,0.57,133
foxy,-0.903,0,43,1,1,0.552,0.642,0.679,43
electoral,-0.903,3,175,1,1,0.49,0.631,0.602,178
relieved,-0.904,44,1981,1,1,0.896,0.314,0.391,2025
homeless,-0.904,40,1805,1,1,0.042,0.45,0.188,1845
flirting,-0.908,13,618,1,1,0.59,0.773,0.491,631
racist,-0.908,53,2387,1,1,0.061,0.673,0.482,2440
dumb,-0.908,154,6856,1,1,0.188,0.33,0.151,7010
chubby,-0.909,3,176,1,1,0.531,0.427,0.304,179
beta,-0.91,9,442,1,1,0.71,0.37,0.439,451
brother,-0.912,376,16734,1,1,0.823,0.361,0.546,17110
reach,-0.912,567,25213,1,1,0.719,0.625,0.69,25780
text,-0.912,217,9678,1,1,0.604,0.157,0.402,9895
allergic,-0.913,10,488,1,1,0.135,0.549,0.273,498
election,-0.914,55,2490,1,1,0.625,0.519,0.651,2545
consultant,-0.914,1,88,1,1,0.77,0.344,0.808,89
tabloid,-0.914,1,88,1,1,0.438,0.365,0.444,89
flares,-0.914,7,355,1,1,0.58,0.642,0.556,362
hallelujah,-0.914,15,711,1,1,0.77,0.554,0.657,726
petition,-0.914,7,355,1,1,0.498,0.575,0.415,362
breast,-0.915,10,489,1,1,0.753,0.429,0.5,499
don,-0.916,5618,250454,1,1,0.646,0.454,0.702,256072
tough,-0.919,255,11449,1,1,0.344,0.588,0.742,11704
toy,-0.92,16,760,1,1,0.878,0.42,0.275,776
fraud,-0.92,16,760,1,1,0.111,0.688,0.407,776
tax,-0.92,39,1790,1,1,0.26,0.481,0.534,1829
customer,-0.922,27,1255,1,1,0.562,0.43,0.673,1282
salsa,-0.925,3,179,1,1,0.742,0.5,0.37,182
scumbag,-0.925,5,269,1,1,0.24,0.591,0.278,274
hysterectomy,-0.925,0,44,1,1,0.178,0.66,0.47,44
faucet,-0.925,0,44,1,1,0.427,0.278,0.356,44
titanic,-0.925,2,134,1,1,0.427,0.786,0.795,136
dashed,-0.925,0,44,1,1,0.276,0.393,0.338,44
revision,-0.925,1,89,1,1,0.417,0.459,0.71,90
televised,-0.925,0,44,1,1,0.625,0.519,0.518,44
fixable,-0.925,0,44,1,1,0.724,0.47,0.645,44
overweight,-0.925,3,179,1,1,0.052,0.5,0.389,182
earshot,-0.925,0,44,1,1,0.552,0.332,0.408,44
gaggle,-0.925,0,44,1,1,0.542,0.529,0.664,44
waist,-0.925,10,494,1,1,0.542,0.448,0.351,504
aggravate,-0.925,0,44,1,1,0.224,0.77,0.464,44
sceptical,-0.925,0,44,1,1,0.214,0.387,0.466,44
deductible,-0.925,0,44,1,1,0.375,0.286,0.455,44
fiat,-0.925,0,44,1,1,0.52,0.418,0.446,44
statistical,-0.925,0,44,1,1,0.714,0.353,0.627,44
supportive,-0.927,56,2567,1,1,0.875,0.42,0.635,2623
fridge,-0.928,31,1443,1,1,0.571,0.292,0.402,1474
living,-0.931,2613,118244,1,1,0.865,0.608,0.727,120857
poll,-0.933,17,815,1,1,0.552,0.5,0.554,832
savings,-0.933,8,407,1,1,0.776,0.431,0.608,415
hereditary,-0.933,2,135,1,1,0.531,0.6,0.737,137
fiasco,-0.933,2,135,1,1,0.167,0.6,0.2,137
facing,-0.934,108,4944,1,1,0.604,0.406,0.55,5052
worse,-0.934,403,18335,1,1,0.062,0.704,0.225,18738
sappy,-0.935,6,317,1,1,0.583,0.469,0.33,323
bitch,-0.936,446,20331,1,1,0.276,0.74,0.343,20777
anomaly,-0.937,1,90,1,1,0.188,0.538,0.404,91
accuser,-0.937,1,90,1,1,0.122,0.779,0.615,91
talented,-0.937,37,1728,1,1,0.939,0.635,0.938,1765
firearms,-0.937,1,90,1,1,0.22,0.943,0.821,91
smear,-0.939,4,227,1,1,0.23,0.433,0.4,231
kris,-0.939,4,227,1,1,0.427,0.417,0.407,231
disown,-0.94,2,136,1,1,0.153,0.637,0.368,138
targeting,-0.942,3,182,1,1,0.51,0.42,0.58,185
legislation,-0.942,3,182,1,1,0.531,0.418,0.808,185
vile,-0.943,18,869,1,1,0.083,0.537,0.553,887
groceries,-0.943,20,961,1,1,0.74,0.363,0.417,981
sexuality,-0.944,24,1145,1,1,0.67,0.898,0.657,1169
unemployed,-0.945,8,412,1,1,0.094,0.481,0.23,420
cute,-0.946,217,10012,1,1,0.92,0.528,0.579,10229
associate,-0.947,42,1976,1,1,0.812,0.409,0.625,2018
slimy,-0.947,1,91,1,1,0.177,0.5,0.309,92
woot,-0.947,1,91,1,1,0.602,0.49,0.481,92
strep,-0.947,0,45,1,1,0.365,0.594,0.353,45
steering,-0.947,1,91,1,1,0.58,0.431,0.66,92
palliative,-0.947,0,45,1,1,0.548,0.394,0.518,45
perjury,-0.947,0,45,1,1,0.229,0.686,0.409,45
dialysis,-0.947,0,45,1,1,0.194,0.567,0.407,45
hook,-0.948,25,1196,1,1,0.418,0.444,0.395,1221
backup,-0.949,10,506,1,1,0.52,0.51,0.553,516
wig,-0.951,6,322,1,1,0.722,0.279,0.18,328
dishwasher,-0.951,5,276,1,1,0.48,0.296,0.324,281
girl,-0.951,903,41739,1,1,0.74,0.572,0.443,42642
cuddled,-0.952,9,461,1,1,0.906,0.547,0.567,470
cashier,-0.952,4,230,1,1,0.615,0.413,0.484,234
clueless,-0.952,12,600,1,1,0.35,0.333,0.161,612
illegally,-0.953,3,184,1,1,0.133,0.788,0.402,187
gad,-0.955,2,138,1,1,0.51,0.47,0.408,140
yey,-0.96,6,325,1,1,0.677,0.53,0.29,331
lowest,-0.96,35,1676,1,1,0.312,0.304,0.129,1711
abusive,-0.961,47,2238,1,1,0.125,0.903,0.567,2285
bias,-0.962,25,1212,1,1,0.4,0.37,0.541,1237
nominee,-0.964,3,186,1,1,0.662,0.625,0.765,189
procedure,-0.964,3,186,1,1,0.625,0.548,0.654,189
pocket,-0.964,49,2337,1,1,0.458,0.275,0.34,2386
be,-0.964,33374,1561523,1,1,0.67,0.24,0.554,1594897
shocked,-0.966,33,1592,1,1,0.292,0.773,0.375,1625
overdose,-0.966,15,749,1,1,0.11,0.82,0.468,764
payday,-0.969,1,93,1,1,0.833,0.741,0.571,94
phobia,-0.969,14,704,1,1,0.173,0.904,0.291,718
wrecker,-0.969,1,93,1,1,0.229,0.716,0.474,94
mortgage,-0.969,5,281,1,1,0.255,0.408,0.537,286
tripe,-0.969,0,46,1,1,0.312,0.361,0.438,46
swipe,-0.969,4,234,1,1,0.573,0.45,0.266,238
kennel,-0.969,1,93,1,1,0.43,0.48,0.406,94
till,-0.97,380,17930,1,1,0.49,0.327,0.319,18310
dorm,-0.971,53,2541,1,1,0.719,0.194,0.327,2594
exact,-0.971,100,4756,1,1,0.719,0.354,0.685,4856
billion,-0.972,41,1979,1,1,0.719,0.564,0.782,2020
traumatic,-0.973,16,801,1,1,0.062,0.885,0.427,817
venting,-0.977,14,710,1,1,0.375,0.388,0.418,724
supervision,-0.977,4,236,1,1,0.459,0.578,0.825,240
hospice,-0.977,4,236,1,1,0.337,0.443,0.535,240
boo,-0.978,72,3461,1,1,0.153,0.676,0.309,3533
uterus,-0.98,1,94,1,1,0.551,0.42,0.51,95
lunatic,-0.98,5,284,1,1,0.125,0.792,0.442,289
medication,-0.98,25,1235,1,1,0.615,0.439,0.5,1260
shutdown,-0.981,15,760,1,1,0.173,0.367,0.418,775
remind,-0.982,246,11756,1,1,0.721,0.415,0.563,12002
schizophrenia,-0.982,4,237,1,1,0.092,0.88,0.435,241
mama,-0.983,72,3478,1,1,0.86,0.413,0.728,3550
detention,-0.985,3,190,1,1,0.265,0.698,0.562,193
together,-0.987,1154,55270,1,1,0.874,0.392,0.658,56424
horny,-0.988,39,1915,1,1,0.49,0.908,0.56,1954
china,-0.988,32,1580,1,1,0.561,0.443,0.556,1612
sadly,-0.989,113,5467,1,1,0.047,0.255,0.216,5580
deplorable,-0.99,3,191,1,1,0.135,0.657,0.23,194
lettuce,-0.99,1,95,1,1,0.594,0.163,0.291,96
database,-0.99,0,47,1,1,0.604,0.286,0.644,47
deodorant,-0.99,1,95,1,1,0.48,0.265,0.269,96
anorexic,-0.99,0,47,1,1,0.16,0.618,0.245,47
weenie,-0.99,0,47,1,1,0.406,0.451,0.284,47
rape,-0.994,56,2746,1,1,0.062,0.856,0.527,2802
donate,-0.995,15,771,1,1,0.774,0.462,0.577,786
counselor,-0.996,14,723,1,1,0.873,0.365,0.706,737
freak,-0.997,42,2077,1,1,0.052,0.839,0.464,2119
health,-1,589,28604,1,1,0.935,0.427,0.551,29193
bestfriends,-1,7,387,1,1,0.934,0.662,0.647,394
pimple,-1,1,96,1,1,0.245,0.37,0.274,97
raving,-1,1,96,1,1,0.312,0.764,0.358,97
turnout,-1,1,96,1,1,0.641,0.692,0.898,97
jingle,-1,1,96,1,1,0.635,0.5,0.424,97
loco,-1,1,96,1,1,0.306,0.774,0.226,97
dishonest,-1.002,4,242,1,1,0.191,0.491,0.163,246
stabbed,-1.002,9,485,1,1,0.031,0.875,0.431,494
stomach,-1.002,39,1943,1,1,0.367,0.402,0.438,1982
christmas,-1.004,516,25167,1,1,0.959,0.52,0.741,25683
skinny,-1.006,11,584,1,1,0.333,0.333,0.298,595
rant,-1.009,47,2348,1,1,0.219,0.774,0.482,2395
shoulder,-1.01,92,4551,1,1,0.562,0.286,0.406,4643
squeezing,-1.011,2,146,1,1,0.26,0.598,0.557,148
informative,-1.011,2,146,1,1,0.812,0.419,0.741,148
wheeze,-1.011,0,48,1,1,0.229,0.462,0.461,48
wacko,-1.011,0,48,1,1,0.271,0.574,0.33,48
congressional,-1.011,1,97,1,1,0.552,0.491,0.848,98
roommate,-1.012,120,5935,1,1,0.75,0.481,0.48,6055
reassurance,-1.014,22,1130,1,1,0.875,0.127,0.593,1152
whit,-1.015,4,245,1,1,0.562,0.393,0.595,249
paranoid,-1.015,39,1968,1,1,0.122,0.918,0.364,2007
prank,-1.016,3,196,1,1,0.571,0.69,0.389,199
worried,-1.016,148,7342,1,1,0.094,0.824,0.395,7490
refund,-1.017,5,295,1,1,0.541,0.528,0.43,300
supporters,-1.018,41,2073,1,1,0.763,0.539,0.558,2114
pun,-1.019,17,888,1,1,0.653,0.529,0.457,905
begging,-1.019,46,2321,1,1,0.292,0.461,0.202,2367
throw,-1.019,185,9189,1,1,0.344,0.77,0.623,9374
victim,-1.02,67,3363,1,1,0.115,0.676,0.202,3430
juju,-1.021,1,98,1,1,0.541,0.519,0.206,99
malignant,-1.021,1,98,1,1,0.143,0.824,0.37,99
deserve,-1.022,533,26463,1,1,0.802,0.436,0.613,26996
hetero,-1.024,2,148,1,1,0.589,0.405,0.435,150
homophobic,-1.025,10,546,1,1,0.13,0.736,0.464,556
speedy,-1.026,3,198,1,1,0.625,0.625,0.793,201
swear,-1.026,230,11496,1,1,0.601,0.577,0.658,11726
rally,-1.027,11,597,1,1,0.612,0.68,0.554,608
anxiety,-1.029,608,30395,1,1,0.146,0.865,0.342,31003
otto,-1.031,0,49,1,1,0.427,0.425,0.404,49
phi,-1.031,0,49,1,1,0.42,0.361,0.452,49
statistic,-1.031,2,149,1,1,0.508,0.42,0.609,151
firework,-1.031,0,49,1,1,0.786,0.904,0.593,49
heartburn,-1.031,0,49,1,1,0.143,0.613,0.398,49
detection,-1.031,0,49,1,1,0.708,0.567,0.538,49
horribly,-1.035,8,451,1,1,0.05,0.631,0.454,459
horrible,-1.036,145,7335,1,1,0.071,0.857,0.398,7480
crush,-1.036,81,4120,1,1,0.271,0.676,0.582,4201
granddaughter,-1.037,2,150,1,1,0.823,0.445,0.389,152
spiders,-1.038,26,1359,1,1,0.26,0.696,0.368,1385
president,-1.038,178,9016,1,1,0.677,0.622,0.973,9194
cousin,-1.039,50,2569,1,1,0.675,0.394,0.427,2619
dryer,-1.039,4,251,1,1,0.479,0.343,0.277,255
hastily,-1.04,8,453,1,1,0.271,0.609,0.609,461
cuddle,-1.04,57,2925,1,1,0.885,0.559,0.475,2982
unprofessional,-1.041,1,100,1,1,0.042,0.37,0.17,101
spooky,-1.042,15,808,1,1,0.104,0.858,0.38,823
proud,-1.044,288,14640,1,1,0.906,0.7,0.873,14928
breaker,-1.044,2,151,1,1,0.323,0.527,0.52,153
outage,-1.044,2,151,1,1,0.306,0.684,0.438,153
chat,-1.05,131,6726,1,1,0.729,0.4,0.346,6857
brave,-1.05,159,8156,1,1,0.837,0.75,0.917,8315
taxpayer,-1.051,1,101,1,1,0.592,0.528,0.647,102
jihad,-1.051,0,50,1,1,0.323,0.66,0.444,50
sleepover,-1.051,8,458,1,1,0.815,0.519,0.34,466
mace,-1.051,1,101,1,1,0.45,0.412,0.415,102
unzip,-1.051,0,50,1,1,0.378,0.52,0.538,50
coupon,-1.051,0,50,1,1,0.704,0.3,0.421,50
washer,-1.051,2,152,1,1,0.594,0.39,0.365,154
impeach,-1.051,3,203,1,1,0.208,0.776,0.664,206
cried,-1.054,138,7109,1,1,0.167,0.612,0.254,7247
queer,-1.054,27,1432,1,1,0.286,0.61,0.304,1459
evangelical,-1.056,3,204,1,1,0.602,0.389,0.602,207
message,-1.056,284,14619,1,1,0.65,0.391,0.415,14903
eligible,-1.057,2,153,1,1,0.75,0.4,0.518,155
judging,-1.058,36,1900,1,1,0.24,0.625,0.693,1936
verified,-1.06,1,102,1,1,0.781,0.367,0.677,103
carat,-1.06,1,102,1,1,0.823,0.604,0.676,103
xoxo,-1.061,18,978,1,1,0.729,0.52,0.4,996
ex,-1.062,103,5363,1,1,0.25,0.52,0.306,5466
filing,-1.064,2,154,1,1,0.62,0.42,0.7,156
convinced,-1.064,105,5478,1,1,0.75,0.5,0.63,5583
wage,-1.064,12,671,1,1,0.635,0.48,0.565,683
lease,-1.065,7,413,1,1,0.52,0.463,0.545,420
shitty,-1.068,128,6694,1,1,0.02,0.679,0.163,6822
cologne,-1.068,10,570,1,1,0.677,0.413,0.552,580
insecure,-1.069,49,2595,1,1,0.114,0.538,0.132,2644
unhappy,-1.07,77,4053,1,1,0.112,0.5,0.155,4130
nab,-1.07,0,51,1,1,0.469,0.544,0.407,51
fig,-1.07,0,51,1,1,0.573,0.39,0.339,51
reduction,-1.07,1,103,1,1,0.365,0.382,0.24,104
flattering,-1.07,0,51,1,1,0.755,0.686,0.5,51
valve,-1.07,0,51,1,1,0.323,0.363,0.471,51
notwithstanding,-1.07,0,51,1,1,0.367,0.316,0.433,51
esteem,-1.076,23,1255,1,1,0.745,0.38,0.679,1278
paste,-1.076,2,156,1,1,0.5,0.556,0.5,158
trafficking,-1.076,5,313,1,1,0.25,0.71,0.399,318
crisis,-1.077,71,3768,1,1,0.208,0.811,0.431,3839
senator,-1.078,13,733,1,1,0.391,0.422,0.821,746
mop,-1.08,1,104,1,1,0.396,0.442,0.296,105
uninformed,-1.08,1,104,1,1,0.156,0.37,0.182,105
talk,-1.081,2002,105274,1,1,0.833,0.346,0.594,107276
sexual,-1.082,111,5891,1,1,0.584,0.959,0.64,6002
buddy,-1.084,95,5059,1,1,0.884,0.585,0.655,5154
con,-1.084,37,2002,1,1,0.255,0.736,0.427,2039
belittle,-1.084,3,210,1,1,0.122,0.417,0.25,213
rep,-1.086,11,633,1,1,0.52,0.51,0.64,644
candidate,-1.086,18,1003,1,1,0.596,0.49,0.804,1021
gaga,-1.087,8,475,1,1,0.479,0.396,0.26,483
irked,-1.089,0,52,1,1,0.164,0.791,0.353,52
ringer,-1.089,0,52,1,1,0.573,0.604,0.347,52
crook,-1.089,2,158,1,1,0.171,0.765,0.55,160
tun,-1.089,0,52,1,1,0.386,0.413,0.364,52
unsteady,-1.089,2,158,1,1,0.122,0.5,0.19,160
paramedic,-1.089,0,52,1,1,0.673,0.464,0.636,52
sinner,-1.089,12,688,1,1,0.237,0.667,0.356,700
contention,-1.089,0,52,1,1,0.375,0.51,0.738,52
wen,-1.095,19,1065,1,1,0.438,0.431,0.38,1084
yell,-1.095,24,1332,1,1,0.24,0.798,0.558,1356
investigation,-1.1,14,803,1,1,0.531,0.592,0.82,817
struggle,-1.101,356,19141,1,1,0.365,0.82,0.741,19497
armpit,-1.108,0,53,1,1,0.283,0.439,0.25,53
faggot,-1.108,1,107,1,1,0.219,0.643,0.292,108
mozzarella,-1.108,0,53,1,1,0.653,0.265,0.34,53
douchebags,-1.108,0,53,1,1,0.327,0.587,0.366,53
toughen,-1.108,0,53,1,1,0.458,0.683,0.711,53
suspect,-1.109,54,2972,1,1,0.133,0.75,0.509,3026
unfair,-1.109,25,1405,1,1,0.173,0.472,0.19,1430
chop,-1.11,16,919,1,1,0.25,0.655,0.467,935
fault,-1.114,133,7281,1,1,0.188,0.558,0.184,7414
deathbed,-1.117,1,108,1,1,0.051,0.652,0.311,109
panic,-1.118,97,5344,1,1,0.062,0.938,0.4,5441
openly,-1.122,31,1751,1,1,0.603,0.388,0.553,1782
ion,-1.122,81,4492,1,1,0.429,0.33,0.408,4573
remember,-1.123,1334,73178,1,1,0.776,0.422,0.454,74512
panicking,-1.124,10,603,1,1,0.094,0.882,0.333,613
shanghai,-1.126,0,54,1,1,0.551,0.45,0.509,54
concert,-1.127,96,5337,1,1,0.938,0.867,0.718,5433
voting,-1.127,49,2752,1,1,0.615,0.602,0.768,2801
classmate,-1.129,5,330,1,1,0.781,0.4,0.593,335
policy,-1.13,26,1489,1,1,0.324,0.735,0.833,1515
strong,-1.131,819,45316,1,1,0.912,0.745,0.895,46135
feeling,-1.132,3139,173662,1,1,0.806,0.329,0.531,176801
abused,-1.132,35,1991,1,1,0.021,0.874,0.235,2026
microwave,-1.134,6,387,1,1,0.542,0.497,0.443,393
targeted,-1.135,9,554,1,1,0.573,0.537,0.573,563
discrimination,-1.135,7,443,1,1,0.051,0.724,0.379,450
fight,-1.137,476,26531,1,1,0.531,0.868,0.809,27007
mommy,-1.138,22,1279,1,1,0.854,0.353,0.422,1301
banking,-1.138,2,166,1,1,0.51,0.327,0.5,168
stupid,-1.142,236,13246,1,1,0.133,0.51,0.2,13482
yelp,-1.144,0,55,1,1,0.417,0.709,0.431,55
slime,-1.144,2,167,1,1,0.3,0.37,0.183,169
xenophobia,-1.144,0,55,1,1,0.156,0.771,0.5,55
